player1_x_coord,player1_y_coord,player1_health,player1_is_jumping,player1_is_crouching,player1_in_move,player1_move_id,player2_x_coord,player2_y_coord,player2_health,player2_is_jumping,player2_is_crouching,player2_in_move,player2_move_id,diff,timer,up,down,left,right,Y,B,A,R,L,X,select,start
113,2,2,True,True,False,0,1,9,0,True,True,False,4,-49,106,True,True,False,True,True,True,True,True,True,False,True,True
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,True,True,True,False,True,False,True,True,False,False,False,True
166,172,136,True,False,True,1,175,136,80,True,False,False,0,9,88,False,True,True,False,True,True,False,False,False,False,True,False
132,5,0,False,False,False,1,1,3,1,False,True,False,4,-44,107,False,True,True,True,True,True,True,True,True,True,True,True
132,1,3,False,False,False,2,2,7,2,False,False,True,1,-48,101,False,False,True,True,True,True,True,False,True,True,True,True
132,4,3,True,True,True,2,3,3,3,True,False,True,3,-50,102,True,True,False,False,False,False,True,True,True,False,False,True
354,165,161,True,False,True,131073,162,192,80,False,False,False,0,-192,104,False,True,True,True,True,True,True,True,False,True,False,True
328,192,0,False,False,False,0,402,192,22,False,True,True,33686532,74,84,True,True,True,False,False,False,False,True,False,True,False,False
262,176,145,True,False,True,1,313,192,117,False,True,False,0,51,144,True,True,False,False,False,True,False,False,True,False,False,False
127,7,2,False,False,False,4,3,8,4,True,True,False,1,-45,105,True,True,True,True,True,True,True,True,True,False,False,False
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,True,True,False,False,True,False,True,False,True,False,True,False
295,192,161,False,False,True,1,199,192,110,False,False,False,0,-96,114,True,False,True,False,False,False,False,True,True,True,False,False
141,1,0,False,False,False,2,1,8,1,False,False,False,4,-46,108,False,False,True,False,False,True,True,True,True,True,True,False
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,True,True,True,True,False,True,False,True,True,False,False,True
251,172,114,True,False,True,1025,273,178,82,False,False,False,0,22,134,False,True,True,True,True,False,False,True,True,False,False,True
344,192,55,False,False,False,0,443,192,31,False,False,False,0,99,100,False,True,False,False,False,False,False,True,True,True,True,True
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,True,False,False,True,True,True,True,False,False,True,False,False
145,5,1,True,False,False,0,1,1,2,False,False,False,2,-41,109,False,False,True,False,True,True,True,False,True,True,False,True
113,6,3,False,True,True,4,2,1,2,True,False,False,2,-45,103,True,True,True,False,True,True,True,True,True,True,True,False
320,192,176,False,True,True,33686532,360,89,151,False,False,False,0,40,132,False,True,False,True,False,False,True,False,False,True,False,True
323,140,161,True,False,True,1,148,152,80,True,False,False,0,-175,104,False,True,False,True,True,False,True,True,True,False,False,True
144,2,3,True,False,False,0,2,7,1,True,False,True,3,-49,100,True,True,True,True,True,False,True,False,True,True,True,False
102,6,3,False,True,False,4,2,2,4,False,True,False,2,-47,108,True,False,True,True,True,True,False,True,True,True,False,True
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,True,False,False,False,False,True,False,False,False,True,True,False
148,5,4,False,False,False,2,1,0,0,True,True,False,4,-43,103,True,True,True,True,True,True,True,True,False,True,False,True
100,9,4,False,True,False,3,2,3,0,False,False,False,3,-41,101,True,True,True,True,True,True,True,False,True,True,False,True
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,True,False,False,False,False,True,False,True,False,False,False,False
374,192,55,False,False,False,0,453,192,31,False,False,False,0,79,102,True,True,True,True,True,True,False,False,False,True,True,True
205,192,176,False,False,False,0,307,192,176,False,False,False,0,102,153,False,True,True,True,False,True,True,False,True,True,False,True
320,192,176,False,True,True,33686532,397,133,151,True,False,False,0,77,131,False,True,True,False,False,True,False,False,True,True,True,True
283,192,0,False,False,True,1,382,192,22,False,False,False,0,99,81,False,False,False,False,False,False,False,False,True,False,False,True
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,False,True,True,False,False,False,True,True,True,True,False,False
390,191,114,False,False,False,0,453,192,31,False,False,False,0,63,112,False,False,True,True,False,False,True,False,True,True,False,True
210,192,136,False,True,True,33686532,103,192,80,False,False,False,0,-107,89,True,True,True,True,False,True,True,True,True,False,True,False
114,0,1,False,True,True,4,4,7,0,True,True,False,2,-43,108,False,False,True,True,True,True,True,False,True,False,True,True
144,1,1,False,False,False,3,2,7,3,False,False,True,2,-42,101,True,False,False,True,True,True,True,False,True,True,True,True
129,6,4,False,False,True,0,3,4,0,True,True,False,3,-47,101,False,True,False,True,True,True,True,True,True,True,True,True
245,172,114,True,False,True,1025,273,192,117,False,False,False,0,28,134,True,True,True,True,True,True,False,True,True,False,False,True
126,5,0,False,False,True,1,1,1,2,True,False,False,4,-50,108,True,True,True,True,False,True,True,True,True,True,False,True
344,192,55,False,False,False,0,453,192,31,False,False,False,0,109,100,False,True,True,True,True,True,False,False,False,False,True,True
113,3,1,True,True,True,0,3,9,2,True,True,True,3,-42,108,True,False,True,True,False,True,False,True,True,False,True,False
119,1,3,False,False,False,3,2,2,1,True,False,True,1,-45,107,True,True,True,False,True,True,True,True,True,True,True,True
283,192,0,False,False,True,1,382,192,22,False,False,False,0,99,80,True,True,True,True,True,True,False,False,True,True,True,True
133,3,1,True,False,False,0,2,2,1,False,True,False,2,-47,105,True,True,True,True,False,True,False,False,True,True,True,False
146,5,3,False,False,False,1,2,3,3,True,True,False,2,-48,109,True,True,True,True,True,False,True,True,False,True,True,False
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,False,True,True,True,True,True,True,True,True,True,True,False
121,0,3,False,False,True,0,3,1,2,False,False,False,4,-47,102,True,True,True,True,False,False,True,True,True,True,True,True
118,7,0,False,False,True,4,0,2,4,True,False,True,4,-44,106,False,False,True,True,True,True,True,True,False,True,True,True
106,4,3,True,False,False,4,3,8,0,True,False,True,1,-45,107,False,True,False,True,True,False,True,True,True,True,True,True
145,1,4,True,False,True,4,0,6,0,True,True,False,3,-49,100,True,False,True,True,True,True,True,True,True,True,True,True
126,3,2,False,False,False,2,2,8,1,True,False,True,0,-48,101,True,True,False,True,True,True,False,False,False,True,True,False
226,192,114,False,False,False,0,291,136,117,True,False,False,0,65,135,False,True,False,True,False,True,True,True,False,False,True,False
367,192,0,False,False,True,131073,442,192,19,False,False,False,0,75,71,False,True,True,True,False,False,False,True,False,False,False,True
119,4,3,False,False,False,0,3,3,1,True,False,False,1,-44,106,True,True,False,True,False,True,False,True,False,False,True,True
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,False,True,True,True,True,True,False,False,False,True,True,False
115,7,0,True,False,False,3,3,8,2,False,True,True,1,-41,107,True,True,True,True,False,True,False,False,True,True,True,True
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,True,True,True,True,True,False,True,False,False,True,True,False
136,0,0,False,True,True,0,2,0,2,True,False,True,1,-42,104,True,True,True,False,True,True,True,True,True,True,True,True
283,192,0,False,True,False,0,401,192,22,False,False,False,0,118,81,False,False,True,True,True,False,False,True,False,True,True,False
347,192,114,False,True,True,33686532,374,192,82,False,False,False,0,27,131,False,False,True,False,True,False,False,False,True,False,False,False
108,3,0,False,True,False,1,4,6,2,True,True,False,1,-45,104,True,True,True,True,True,True,False,True,True,False,True,True
320,192,176,False,True,True,33686532,377,192,151,False,False,False,0,57,131,False,False,True,False,True,True,False,False,True,True,True,True
143,7,3,True,True,True,1,2,0,1,True,False,True,1,-42,100,True,True,False,False,False,False,True,True,True,True,False,True
132,8,4,True,True,True,4,3,5,2,True,True,True,0,-43,109,True,True,True,True,False,True,True,True,True,True,True,True
106,7,1,True,False,True,0,4,2,1,False,False,False,1,-43,105,True,True,True,True,True,True,False,False,False,False,False,True
359,180,0,True,False,True,1,438,192,19,False,False,True,1,79,71,False,True,True,False,False,False,False,False,False,False,False,False
130,3,1,True,False,False,1,0,7,1,False,False,True,2,-45,108,True,False,True,True,True,False,True,True,True,False,False,False
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,False,True,True,True,False,True,True,False,False,False,True,False
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,False,True,False,True,True,False,True,False,True,True,False,False
238,157,114,False,False,False,0,321,192,117,False,False,False,0,83,136,True,True,False,False,False,True,False,True,True,False,False,True
328,192,24,False,False,True,1,453,192,26,False,False,False,0,125,89,True,True,False,True,True,False,True,False,False,False,True,False
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,False,True,True,True,True,True,False,False,True,True,False,True
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,True,True,False,False,True,False,True,False,True,True,False,True
107,5,3,True,False,True,2,4,6,2,False,False,True,3,-46,106,True,True,True,True,True,True,True,False,True,True,False,True
357,192,114,False,False,True,33685508,453,79,57,False,False,False,0,96,120,True,False,False,True,False,True,True,False,True,False,True,False
146,1,2,False,True,False,2,1,5,3,False,False,True,1,-45,109,False,True,True,False,True,True,False,True,True,True,False,True
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,False,True,False,True,False,True,False,True,False,True,True,True
269,174,114,False,False,False,0,313,192,117,False,True,True,33686532,44,137,True,True,False,False,True,True,True,False,True,True,False,True
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,True,True,True,True,False,True,False,False,False,False,True,False
143,2,4,False,False,False,0,1,3,3,False,False,False,1,-48,109,True,True,True,True,True,False,True,True,True,True,False,True
145,8,0,True,False,True,0,4,6,1,False,True,False,3,-46,104,False,True,True,True,False,True,False,True,True,False,True,False
111,1,1,True,False,False,2,0,6,0,False,False,False,3,-47,103,True,True,True,True,True,True,True,True,True,True,False,False
249,172,114,True,False,True,1025,273,178,82,False,False,False,0,24,134,False,True,True,False,True,False,False,False,True,True,True,False
132,3,4,False,True,False,0,4,3,1,False,True,False,3,-46,104,True,True,True,True,True,True,True,True,True,False,True,True
107,8,4,False,True,True,0,3,6,3,True,False,False,3,-49,104,True,False,True,True,True,True,True,True,False,True,False,False
101,4,2,False,False,False,0,1,8,1,True,False,False,4,-46,105,True,False,True,True,True,True,True,True,True,False,True,True
123,3,4,False,False,True,3,0,5,3,False,False,False,0,-46,104,False,True,False,True,True,True,True,True,True,False,True,True
390,160,55,False,False,False,0,453,173,31,True,False,False,0,63,102,True,False,True,True,True,False,False,True,True,True,True,False
147,5,2,False,True,True,2,0,9,3,True,True,False,3,-41,109,True,True,True,True,True,False,False,True,True,True,True,True
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,False,True,False,True,True,True,True,False,True,False,False,True
146,1,2,True,False,True,4,0,4,0,True,True,False,2,-47,104,True,True,True,True,True,False,True,False,True,True,False,True
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,False,False,False,False,True,True,False,True,True,True,True,True
242,192,176,False,False,True,131073,372,192,169,False,True,False,0,130,134,True,True,True,True,True,True,False,True,True,True,True,True
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,False,False,True,False,True,False,False,True,False,False,False,False
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,True,True,False,True,True,True,True,False,False,False,True,False
111,0,3,False,True,True,3,2,0,1,True,False,True,0,-50,108,True,False,True,True,True,True,True,False,True,False,True,False
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,False,False,False,False,False,False,False,False,True,False,True,True
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,True,True,False,False,False,False,False,False,False,False,False,False
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,False,False,True,False,False,False,True,True,False,True,True,False
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,True,True,True,False,False,True,False,True,False,True,True,True
127,5,0,True,False,False,2,2,2,0,False,True,False,1,-43,103,True,True,False,True,True,True,False,True,True,False,True,True
279,172,114,True,False,True,1025,303,125,82,False,False,False,0,24,133,False,False,False,False,False,True,False,False,False,True,False,True
328,192,24,False,False,True,1,453,192,26,False,False,False,0,125,89,True,True,False,False,False,True,False,True,True,False,True,True
124,2,0,True,True,False,0,1,1,3,True,False,False,1,-44,108,True,True,True,True,True,False,True,True,True,True,True,True
249,172,114,True,False,True,1025,273,178,82,False,False,False,0,24,134,True,False,True,False,True,True,False,False,True,False,True,True
367,192,0,False,False,True,131073,438,192,19,False,False,True,1,71,71,True,True,False,True,True,False,True,False,True,False,True,True
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,False,False,True,True,False,False,True,False,True,False,False,False
332,172,161,True,False,True,131073,447,192,110,False,False,False,0,115,119,True,False,False,False,False,False,False,True,False,True,True,True
146,7,4,True,False,True,2,4,7,1,True,True,False,0,-48,106,True,True,True,True,True,True,True,True,True,True,True,True
111,9,4,False,False,False,3,0,9,2,False,False,True,0,-45,103,True,True,False,True,True,True,True,True,False,True,False,True
131,1,2,True,False,True,3,4,2,1,True,True,False,2,-43,104,True,False,True,False,True,True,False,False,True,True,True,True
100,9,2,False,True,True,1,1,2,4,True,True,False,4,-49,104,True,True,True,True,True,True,True,True,False,True,False,True
390,56,114,False,False,False,0,453,69,31,True,False,False,0,63,104,False,False,True,True,False,False,True,True,False,True,False,True
283,192,0,False,False,True,1,375,192,19,False,True,False,0,92,73,True,True,False,True,False,True,True,False,False,True,False,False
318,172,161,True,False,True,131073,447,192,110,False,False,False,0,129,119,True,True,True,True,True,True,True,False,True,False,True,True
367,192,0,False,False,True,131073,451,192,19,False,False,False,0,84,70,True,True,False,False,False,False,False,False,True,False,False,False
124,6,2,False,True,False,2,4,5,4,True,False,True,0,-43,100,True,True,True,True,True,True,False,False,True,True,True,True
129,2,4,False,False,False,0,3,8,0,True,False,True,0,-42,103,True,True,False,False,True,True,True,True,False,True,True,True
286,127,176,True,False,True,1,316,69,151,False,False,False,0,30,133,False,True,False,False,False,False,True,False,True,True,True,False
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,True,False,True,False,False,False,False,True,False,True,False,False
347,192,114,False,True,True,33686532,391,192,82,False,True,False,0,44,129,True,True,True,True,True,False,True,True,True,False,False,False
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,True,True,True,True,False,True,True,False,False,True,False,True
347,192,114,False,True,True,33686532,391,192,82,False,True,False,0,44,129,True,False,True,True,True,False,True,True,True,False,True,False
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,True,False,True,False,False,False,True,True,False,True,True,True
342,143,161,True,False,True,1,152,159,80,True,False,False,0,-190,104,True,False,True,True,True,False,True,False,False,False,True,False
347,192,114,False,False,True,33685508,440,192,82,False,False,False,0,93,128,True,True,True,False,False,True,True,True,False,False,False,True
108,8,0,True,True,True,0,3,3,4,True,True,True,2,-45,109,True,True,True,True,True,True,False,True,True,True,True,True
320,192,176,False,True,True,33686532,437,91,151,True,False,False,0,117,130,False,True,True,False,False,False,False,False,True,False,True,False
126,1,3,True,False,True,2,2,9,2,True,False,False,4,-49,106,True,True,False,True,True,False,True,True,False,False,True,False
165,172,136,True,False,True,1,177,142,80,True,False,False,0,12,88,False,False,False,False,True,False,True,False,False,True,False,True
113,8,4,False,False,False,0,3,5,2,False,False,True,4,-46,106,True,True,True,True,True,False,True,True,True,False,True,True
121,1,4,True,False,False,4,2,5,0,False,False,False,2,-41,107,True,False,True,False,True,True,True,False,True,True,True,True
328,192,0,False,False,False,0,402,192,22,False,True,True,33686532,74,84,True,True,True,False,False,False,False,True,False,True,False,False
144,5,0,False,False,False,3,0,6,4,False,True,False,2,-47,104,True,True,True,True,False,False,True,True,True,True,True,True
191,192,161,False,False,True,1,65,159,80,True,False,False,0,-126,99,True,True,False,True,False,False,False,True,True,True,False,True
135,3,1,False,False,True,3,0,7,3,False,True,False,3,-48,105,False,True,True,True,True,True,True,True,True,True,False,True
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,False,True,True,False,False,True,False,True,True,True,False,False
120,6,1,False,True,False,0,1,2,3,False,False,False,3,-46,109,True,False,False,True,False,True,False,True,False,False,True,True
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,True,True,False,True,True,False,True,True,False,False,True,True
372,183,114,True,False,True,33685508,453,192,57,False,False,False,0,81,118,False,True,True,False,False,True,True,True,True,False,False,True
120,8,3,True,False,False,0,2,8,0,True,True,True,3,-47,104,True,True,False,True,True,True,False,True,True,False,False,True
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,False,True,True,False,False,True,True,True,True,True,True,False
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,True,False,True,True,False,True,True,True,False,True,True,False
139,7,3,True,True,False,2,2,8,1,True,True,True,3,-49,101,True,True,False,True,True,False,True,True,True,True,False,True
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,True,False,True,True,True,False,True,False,True,True,False,False
137,8,0,True,False,True,2,2,2,0,False,True,False,1,-46,104,True,False,False,True,True,True,False,True,True,True,True,True
120,8,2,True,True,True,1,0,8,3,True,True,True,0,-50,103,True,True,True,True,True,False,True,True,False,True,False,False
363,192,161,False,False,True,1,202,192,110,False,False,False,0,-161,113,True,True,False,True,False,True,False,True,True,False,True,True
133,4,1,True,True,False,1,3,1,1,True,False,True,1,-49,102,True,True,True,True,False,True,True,True,True,True,True,True
205,192,176,False,False,False,0,307,192,176,False,False,False,0,102,153,True,False,False,True,True,False,False,False,False,False,True,True
296,134,176,True,False,True,1,323,48,151,False,False,False,0,27,132,True,True,False,True,True,False,True,False,True,True,True,True
147,4,3,False,True,False,4,0,0,2,False,True,False,1,-48,102,True,True,False,False,True,True,False,True,False,True,True,False
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,False,True,False,True,True,True,True,True,False,False,False,True
142,1,3,False,True,True,2,1,8,2,True,True,True,2,-50,106,True,True,True,True,True,True,True,False,True,True,False,True
100,9,4,False,True,True,3,3,4,0,False,False,True,4,-48,106,False,True,False,False,False,True,True,False,True,False,True,True
390,152,114,False,False,False,0,453,153,31,True,False,False,0,63,105,True,True,True,True,True,False,False,False,False,False,False,False
133,3,2,True,False,False,4,0,1,4,True,False,False,1,-48,100,True,True,True,True,False,True,False,True,True,True,True,True
145,2,3,True,True,True,3,0,3,1,False,False,False,3,-45,101,True,False,False,False,False,True,True,True,True,True,True,False
195,172,136,True,False,True,131073,154,126,80,True,False,True,67240965,-41,84,False,True,False,False,False,False,True,True,True,True,False,False
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,True,True,False,True,True,False,True,True,True,False,False,True
128,5,1,True,True,True,4,3,8,1,True,True,True,0,-44,106,False,True,True,True,True,True,True,True,True,True,False,True
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,True,True,True,True,True,True,True,False,True,False,False,True
344,192,55,False,False,False,0,453,192,31,False,False,False,0,109,100,True,True,True,False,True,True,True,False,False,True,False,False
132,7,0,False,True,False,4,1,2,1,True,False,True,2,-50,109,False,False,True,True,True,False,True,True,False,True,True,True
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,False,False,True,True,False,False,True,True,True,True,True,True
123,6,2,True,False,True,1,2,6,0,False,False,True,4,-41,104,False,True,False,False,False,True,True,True,True,True,False,True
226,192,114,False,False,False,0,282,161,117,True,False,False,0,56,135,True,True,True,False,False,True,False,False,False,False,True,False
135,4,2,False,True,False,0,4,3,1,False,True,False,3,-48,108,True,True,False,True,False,False,False,True,True,True,True,True
118,5,1,False,False,True,4,2,5,2,True,True,True,1,-43,109,True,False,True,False,False,True,True,True,False,True,True,True
140,0,4,True,False,False,3,0,8,1,True,False,False,0,-50,106,True,False,True,True,True,True,True,True,True,False,True,True
328,192,24,False,False,True,1,453,192,26,False,False,False,0,125,89,True,True,True,False,False,True,True,False,True,True,True,True
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,False,False,True,False,True,False,False,True,True,False,False,True
275,192,161,False,False,True,131073,74,192,80,False,True,False,0,-201,101,True,True,True,False,True,True,False,True,True,False,True,False
347,192,114,False,True,True,33686532,374,192,82,False,False,False,0,27,131,False,False,True,False,True,True,False,False,True,True,True,False
129,2,0,False,False,False,0,3,4,3,False,True,True,0,-50,108,True,True,True,True,True,True,True,True,False,True,True,False
129,4,1,False,True,False,3,0,8,3,False,True,True,4,-41,107,True,True,True,False,True,True,False,True,True,True,True,True
105,0,1,True,False,False,1,4,6,2,False,False,True,0,-46,107,True,False,False,True,True,True,True,False,False,True,False,False
145,1,1,False,True,False,2,3,1,0,False,True,False,0,-42,109,True,True,True,True,True,True,True,True,True,True,False,True
104,2,3,False,False,True,0,1,0,4,True,False,True,2,-41,106,True,True,False,False,True,True,True,True,True,True,True,True
405,127,0,True,False,True,1,453,192,19,False,False,False,0,48,70,True,False,True,False,True,False,False,True,True,False,False,True
123,8,0,True,True,False,4,0,0,0,False,False,True,4,-48,108,True,False,False,True,True,True,True,True,True,False,True,True
455,192,161,False,False,True,1,343,146,110,True,False,False,0,-112,116,True,True,True,True,True,False,False,False,False,True,False,False
141,4,0,True,True,True,2,2,7,2,False,True,False,0,-46,104,True,False,True,True,True,True,True,True,True,True,True,True
226,192,114,False,False,False,0,323,180,117,True,False,False,0,97,136,True,False,False,True,False,True,True,True,False,False,True,False
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,True,False,False,True,True,False,True,True,False,False,True,True
137,8,0,True,False,True,2,1,1,4,True,True,False,1,-47,102,False,True,False,True,True,True,True,False,True,True,False,False
101,9,3,False,True,True,3,0,1,0,False,False,True,1,-42,106,True,True,True,False,False,True,True,True,True,True,False,True
125,5,3,True,True,True,2,4,7,3,False,True,False,4,-44,108,True,True,False,False,False,True,True,True,True,True,True,False
118,6,3,False,False,False,3,0,9,0,True,False,False,3,-45,107,True,True,False,True,False,False,True,True,True,True,True,True
126,1,1,False,True,True,4,4,1,3,False,True,False,1,-42,101,True,True,False,True,True,True,False,True,True,True,True,True
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,True,True,True,True,False,False,False,False,True,False,True,True
142,0,0,True,True,True,3,0,2,2,True,True,True,2,-50,105,True,True,False,True,True,True,True,True,True,True,True,True
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,True,True,True,False,True,True,True,True,False,True,False,False
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,True,True,False,False,True,False,True,True,True,False,False,False
148,5,4,True,True,True,2,4,2,4,False,True,False,3,-45,104,True,True,True,True,False,True,True,True,False,True,False,True
120,0,3,False,True,False,4,2,4,1,True,True,False,2,-42,100,True,False,True,True,True,True,True,True,True,False,True,True
374,192,55,False,False,False,0,453,192,31,False,False,False,0,79,102,False,False,True,False,True,True,False,True,False,True,True,False
109,7,4,True,False,False,0,2,1,4,False,True,False,3,-49,106,True,True,True,False,True,True,True,True,True,True,False,True
274,192,114,False,False,False,0,313,192,117,False,True,True,33686532,39,137,True,False,False,False,True,False,True,True,True,False,True,True
116,7,2,False,True,False,0,2,4,2,False,False,False,4,-43,101,True,True,True,True,True,True,True,False,True,True,True,False
104,0,4,True,True,True,3,0,8,3,True,False,False,2,-42,105,True,False,True,True,True,True,False,False,True,True,False,True
390,217,55,False,False,False,0,453,192,31,True,False,False,0,63,103,False,False,True,True,False,True,True,False,True,False,True,False
108,1,3,True,True,False,2,0,8,3,True,True,False,1,-47,106,True,True,True,False,True,True,True,True,True,False,True,True
146,1,2,False,True,True,2,2,6,3,False,False,True,0,-47,104,False,True,True,True,True,False,True,True,True,True,True,True
328,127,161,False,False,False,0,373,134,110,False,False,False,0,45,128,False,True,True,True,True,False,False,True,True,True,False,True
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,False,True,False,True,False,True,True,True,False,True,False,True
114,4,1,False,False,False,0,1,4,2,False,True,True,3,-43,109,False,True,False,True,True,False,False,True,False,True,True,True
119,0,3,True,False,True,0,3,5,3,True,True,False,0,-44,104,False,True,False,False,True,True,True,True,True,False,True,True
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,True,True,False,True,True,False,True,True,False,False,False,False
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,False,True,True,True,False,False,True,False,True,True,True,True
114,0,2,False,True,True,3,4,8,1,True,False,True,1,-42,105,False,True,True,False,True,True,True,True,True,True,True,False
106,2,1,False,True,True,0,3,8,0,True,False,True,4,-50,105,True,True,False,True,True,True,True,True,True,False,False,False
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,True,False,True,True,False,True,True,True,True,False,True,True
205,192,176,False,False,False,0,307,192,176,False,False,False,0,102,153,True,False,False,True,False,True,True,True,False,True,False,False
135,4,0,False,False,False,2,2,5,2,True,False,False,4,-47,104,True,True,True,True,True,True,False,False,True,True,True,False
103,0,4,False,False,False,1,3,9,3,False,True,False,4,-46,106,False,True,False,False,False,False,False,True,True,True,True,True
106,3,4,False,True,True,4,1,0,1,False,True,False,3,-44,101,True,True,True,True,True,True,True,True,True,True,True,False
140,8,0,True,False,False,1,1,4,0,False,False,False,2,-50,106,True,True,True,True,True,False,True,False,False,True,True,True
127,0,0,False,False,False,0,79,0,0,False,False,False,0,-48,103,False,True,True,False,True,False,True,True,False,True,False,True
375,192,161,False,False,True,1,316,99,110,True,False,False,0,-59,116,False,True,True,True,True,False,True,False,True,False,True,False
155,172,136,True,False,True,1,190,176,80,True,False,False,0,35,88,True,False,False,False,True,True,True,False,True,False,False,False
149,3,4,True,False,False,4,4,5,0,True,False,False,1,-45,109,True,True,True,True,False,False,True,True,False,True,False,True
121,1,3,False,False,False,4,3,2,4,False,True,True,2,-48,106,True,True,True,True,True,True,True,True,True,True,True,False
116,1,2,True,False,True,4,1,9,1,True,False,True,4,-41,107,True,False,True,True,True,True,True,True,True,True,True,True
233,192,136,False,False,True,1,299,192,80,False,False,False,0,66,85,False,False,False,True,True,True,True,False,True,True,True,True
139,8,0,False,False,False,2,1,2,1,True,False,False,1,-50,108,True,True,True,True,True,True,True,True,False,True,True,True
102,7,2,True,True,True,2,4,9,2,False,False,True,2,-49,107,False,True,False,False,True,True,True,True,True,True,True,False
363,192,161,False,False,True,1,202,192,110,False,False,False,0,-161,114,False,True,True,True,True,True,True,False,False,False,True,False
326,172,161,True,False,True,131073,447,192,110,False,False,False,0,121,119,True,False,False,True,True,True,False,False,False,True,True,False
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,False,True,True,True,False,False,True,True,False,True,False,False
103,2,4,True,False,False,2,4,0,3,True,True,False,3,-45,104,True,True,True,True,False,True,True,True,True,True,False,True
328,192,24,False,False,True,1,410,192,22,False,False,False,0,82,86,False,True,True,False,True,True,True,False,False,True,True,True
128,1,3,True,False,False,2,0,8,4,True,False,False,3,-44,101,True,True,True,False,True,True,True,False,True,True,True,True
121,4,1,True,False,False,3,2,7,4,False,True,False,4,-45,103,True,True,False,True,True,True,True,True,True,True,True,True
109,5,2,False,True,True,3,0,9,4,True,False,False,1,-50,106,True,True,True,True,True,True,True,False,False,True,True,False
107,0,2,True,True,True,2,3,7,1,False,False,True,4,-50,106,True,True,True,True,True,True,False,True,True,True,True,False
127,0,0,False,False,False,0,207,0,0,False,False,False,0,80,104,False,False,False,True,True,True,True,True,True,False,False,False
141,8,1,False,False,True,3,3,8,2,True,True,True,1,-46,108,True,True,True,True,True,False,False,False,True,True,False,True
102,5,1,False,False,False,2,2,7,4,False,True,True,4,-44,109,True,True,True,True,True,False,True,True,True,True,False,True
100,8,4,False,True,False,1,3,6,4,True,False,False,3,-46,108,False,True,True,True,True,True,True,True,True,True,True,True
126,1,3,True,False,False,1,3,9,0,True,True,False,1,-43,107,True,True,True,False,False,True,True,True,False,False,True,True
365,192,114,False,False,True,33685508,434,192,82,False,False,False,0,69,128,True,True,True,True,True,False,True,False,False,False,False,True
146,5,4,False,False,False,2,1,5,4,True,False,False,3,-43,101,True,True,True,True,True,False,True,False,True,True,False,False
